mois_non_declares,solde,mois_payes_spontane_dern_seg,anciennete_mois,recence_decl_mois,recence_seg_mois,ecart_mois_decl_vs_seg,regime,centre_impot,segment,activite,RISQUE_BIN
-1.0,1549287.0,0.0,134.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,R,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,9224.0,3.0,43.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE GENERAL,0.0
-1.0,11894.0,3.0,62.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,V,COMMERCE GENERAL,0.0
-1.0,-1.0,2.0,0.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,ASSISTANCE TECHNOLOGIQUE AUX ENTREPRISES,0.0
0.0,-159.0,3.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,2240084.0,0.0,73.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,R,ENTREPRISES DE GARDIENNAGE ET DE SURVEILLANCE ;,0.0
-1.0,357151.0,2.0,66.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACHETEUR DE CACAO,0.0
-1.0,-140.0,3.0,282.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ASSURANCES,0.0
2.0,28367.0,3.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,6758566.0,2.0,303.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,ASSURANCES,0.0
0.0,47935.0,3.0,267.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE GENERAL,0.0
-1.0,756472.0,3.0,5.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,70198.0,3.0,92.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE GENERAL,0.0
1.0,11496.0,1.0,10.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
-1.0,358907.0,3.0,101.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,SERV. FOURN. AUX ENTREPRISES,0.0
0.0,51870.0,3.0,15.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,"FABRICATION DE PAPIER, CARTON ET D'ARTICLES EN PAPIER OU EN CARTON, IMPRIMERIE ET REPRODUCTION",1.0
0.0,10934256.0,0.0,205.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,R,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,144527.0,2.0,51.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 11,J,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,20716.0,1.0,2.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 2,J,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,88767.0,0.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
-1.0,19540.0,3.0,32.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,V,COMMERCE GENERAL,0.0
-1.0,1192.0,3.0,27.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,V,nan,0.0
-1.0,74582.0,2.0,3.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,AGENCES DE VOYAGE,0.0
-1.0,147029.0,3.0,69.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE GENERAL,0.0
0.0,2589750.0,2.0,559.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 2,J,ENSEIGNEMENT,0.0
0.0,92440.0,3.0,34.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,V,SERV. FOURN. AUX ENTREPRISES,1.0
0.0,291783.0,3.0,31.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,31299.0,3.0,57.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,J,"GROSSITE COMMERCE GENERAL,PRODUITS INDETERMINES",1.0
-1.0,244471.0,1.0,28.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,TRANSPORTS ROUTIERS DE MARCHANDISES OU DE VOYAGEURS,1.0
4.0,-98416.0,1.0,120.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,J,RESTAURANTS ET DEBITS DE BOISSONS,0.0
-1.0,193527.0,3.0,43.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"EXPORT-IMPORT VEHICULES, ENGINS, PNEU",0.0
0.0,1364.0,2.0,1.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,-301.0,3.0,39.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,1.0
-1.0,2741900.0,2.0,609.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 3,J,ENSEIGNEMENT,0.0
0.0,-69.0,3.0,13.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
2.0,-677.0,2.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,TRANSITAIRES ET AGREES EN DOUANE,1.0
-1.0,837843.0,2.0,41.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURNIS AUX ENT. SAUF LOCATION M-M,0.0
-1.0,-113484.0,3.0,316.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,SERV. FOURN. AUX PARTICULIERS m,0.0
-1.0,11124952.0,3.0,739.0,0.0,0.0,0.0,3,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,ENSEIGNEMENT,0.0
-1.0,86490.0,0.0,24.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,7412.0,3.0,11.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,COMMERCE DE GROS ET DE DETAIL,1.0
2.0,-1361515.0,3.0,284.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"IMPORTATEUR COMMERCE GENERAL,PRODUITS INDETERMINES",0.0
1.0,436945.0,0.0,120.0,0.0,0.0,0.0,2,CENTRE DIV IMPOTS DE DOUALA 3,R,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,3022530.0,3.0,15.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,ASSISTANCE TECHNOLOGIQUE AUX ENTREPRISES,1.0
-1.0,1498452.0,3.0,46.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,COMMERCE GENERAL,0.0
0.0,-7.0,3.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ASSISTANCE TECHNOLOGIQUE AUX ENTREPRISES,1.0
16.0,1024215.0,1.0,216.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 2,J,SERVICES DOMESTIQUES,0.0
0.0,4333088.0,1.0,360.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 2,J,SERV. FOURN. AUX ENTREPRISES,0.0
0.0,2546626.0,1.0,397.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 3,J,"S.FOURN.COLLEC, S.SOCIAUX sPERSONNELS",0.0
-1.0,1618788.0,3.0,321.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,DETAILLANT COMMERCE GENERAL,0.0
-1.0,-3145377.0,3.0,145.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,4543810.0,2.0,231.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,COMMUNICATIONS,0.0
1.0,292678879.0,2.0,681.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,J,"TRANSPORT AERIEN, SECURITE ET NAVIGATION AERIENNES",1.0
0.0,1285.0,3.0,6.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"ENTREPRISES ET AGENCES DE PRESSE, STUDIOS PHOTOGRAPHIQUES",0.0
-1.0,54162.0,3.0,123.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,V,"MEDECINS, PHARMACIENS, DENTISTES",0.0
-1.0,-1408.0,1.0,0.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,44090.0,3.0,39.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,-87228.0,2.0,405.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"ENTREPRISES FORESTIERES, SCIERIES",0.0
-1.0,187993.0,3.0,609.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,V,FILMS CINEMAT. a SERV. RECREATIFS,0.0
-1.0,97500.0,2.0,60.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURN. AUX PARTICULIERS m,0.0
0.0,24328.0,3.0,5.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,V,"AUTRES ACTIVITES FOURNIES A LA COLLECTIVITE, ACTIVITES SOCIALES ET PERSONNELLES",0.0
-1.0,1488.0,3.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,V,"ASSOCIATIONS PROFESSIONNELLES, SYNDICATS PROFESSIONNELS, CHAMBRES CONSULAIRES, PARTIS POLITIQUES",0.0
-1.0,1486489.0,2.0,645.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,"AUTRES ACTIVITES FOURNIES A LA COLLECTIVITE, ACTIVITES SOCIALES ET PERSONNELLES",0.0
1.0,2115334.0,2.0,136.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,OEUVRES SOCIALES,0.0
0.0,1370507.0,3.0,102.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,J,BANQ. ASSUR. AFF.IMMOB. sF. AUX ENT.,0.0
-1.0,-128.0,3.0,38.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ASSURANCES,0.0
-1.0,127442.0,3.0,39.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ASSURANCES,0.0
0.0,-751.0,3.0,29.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 4,V,ACTIVITE DES ORGANISATIONS ET ORGANISMES EXTRATERRITORIAUX,0.0
0.0,-12368.0,2.0,455.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,ACTIVITES D'INFORMATION ET DE TELECOMMUNICATIONS,0.0
2.0,32884.0,3.0,28.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE DE GROS ET DE DETAIL,0.0
-1.0,26793.0,3.0,6.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 2,V,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
0.0,0.0,3.0,99.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"BOULANGERIES, PATISSERIES, BISCUITERIES, FABRICATION DE PRODUITS A BASE DE CEREALES",1.0
3.0,78142.0,2.0,21.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,-65247.0,3.0,372.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA BONANJO,V,REPARATION ET INSTALLATION DES MACHINES ET EQUIPEMENTS,1.0
0.0,81936.0,3.0,31.0,0.0,0.0,0.0,3,CENTRE DIVI DES IMPOTS DE DOUALA 5,V,ENSEIGNEMENT,0.0
-1.0,66494.0,3.0,49.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,BATIMENT ET TRAVAUX PUBLICS,1.0
2.0,-1100.0,1.0,4.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
-1.0,0.0,3.0,4.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
9.0,172966.0,1.0,73.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,0.0
0.0,142.0,3.0,23.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,1037078.0,3.0,104.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,BANQUE ET ETABLISSEMENTS FINANCIERS,0.0
-1.0,79291.0,3.0,49.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,RADIODIFFUSION ET TELEVISION,0.0
-1.0,3142500.0,3.0,130.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,COMMERCE DE GROS ET DE DETAIL,0.0
-1.0,1169076.0,3.0,268.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,"COMPTABILITE, VERIF. COMPTES t LIV",0.0
0.0,222978.0,3.0,70.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE GENERAL,0.0
-1.0,11727.0,3.0,21.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"ASSOCIATIONS PROFESSIONNELLES, SYNDICATS PROFESSIONNELS, CHAMBRES CONSULAIRES, PARTIS POLITIQUES",0.0
0.0,13898.0,2.0,21.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
-1.0,42960.0,1.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE DE GROS ET DE DETAIL,1.0
27.0,-25.0,3.0,56.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,AGENCES IMMOBILIERES,0.0
-1.0,56922.0,0.0,30.0,0.0,0.0,0.0,1,CENTRE DIVI DES IMPOTS DE DOUALA 5,R,SERV. FOURN. AUX ENTREPRISES,1.0
0.0,-5120.0,3.0,54.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE DE GROS ET DE DETAIL,0.0
0.0,315979.0,1.0,126.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,-314.0,3.0,323.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,AUXILIAIRES DES TRANSP. PAR VOIE TERREST,1.0
-1.0,10220.0,3.0,47.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,-62.0,1.0,1.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
3.0,447003.0,0.0,37.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,R,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,95701.0,2.0,33.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ASSURANCES,0.0
-1.0,9322.0,3.0,25.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,-54.0,2.0,2.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,V,TRANSPORTS ROUTIERS DE MARCHANDISES OU DE VOYAGEURS,1.0
6.0,80121.0,1.0,28.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,7251477.0,3.0,170.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,EXTRACTION DES PRODUITS DES HYDROCARBURES ET D'AUTRES PRODUITS ENERGETIQUES,1.0
0.0,143749.0,0.0,42.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,R,COMMUNICATIONS,0.0
0.0,2058.0,3.0,19.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,33294.0,0.0,27.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,R,COMMERCE DE GROS ET DE DETAIL,1.0
0.0,-253909.0,3.0,201.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,V,BANQUE ET ETABLISSEMENTS FINANCIERS,0.0
-1.0,30489110.0,3.0,624.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
0.0,552970.0,2.0,204.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,J,BATIMENT ET TRAVAUX PUBLICS,1.0
0.0,-15887.0,3.0,88.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,J,COMMERCE DE GROS ET DE DETAIL,0.0
-1.0,3187403.0,0.0,28.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 1,R,TRANSPORTS ROUTIERS DE MARCHANDISES OU DE VOYAGEURS,1.0
-1.0,530976.0,3.0,29.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,8926883.0,0.0,86.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,R,AUTRES S. SOC. c FOURN A LA COLLEC,0.0
-1.0,16163952.0,0.0,88.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,R,ACTIVITE POUR LA SANTE HUMAINE ET ACTION SOCIALE,0.0
0.0,-66716.0,2.0,26.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
-1.0,959766037.0,1.0,511.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,J,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
1.0,15777.0,2.0,15.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,"BATIMENTS ET TRAVAUX PUBLICS : ENTREPRISES GENERALES DE BATIMENT, ENTREPRISES DE PEINTURE, D?INSTALLATIONS SANITAIRES, D?INSTALLATIONS ELECTRIQUES, DE ZINGUERIE, DE PLOMBERIE, DE VITRERIE ; CONSTRUCTION ET ENTRETIEN DES ROUTES, VOIES FERREES, CANALISATION D?EAU (OUVRAGES D?ART EXCLUS)",1.0
2.0,35166.0,3.0,104.0,0.0,0.0,0.0,9,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 3,V,nan,0.0
-1.0,2309909.0,0.0,77.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 2,R,ACTIVITES IMMOBILIERES,0.0
-1.0,117943.0,2.0,108.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,BIJOUTERIE o EN METAUX-SPECI.,0.0
1.0,193952.0,2.0,17.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,J,nan,0.0
0.0,-873.0,3.0,12.0,0.0,0.0,0.0,9,CENTRE DIV IMPOTS DE DOUALA 1,V,HEBERGEMENT ET RESTAURATION,0.0
-1.0,1078610.0,3.0,93.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,33322.0,2.0,6.0,0.0,0.0,0.0,9,CENTRE PRINCIPAL DES IMPOTS DU CENTRE 1,J,nan,0.0
0.0,13649806.0,0.0,243.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,R,CONSEIL JURIDIQUE,0.0
-1.0,365623.0,3.0,37.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,V,SERV. FOURN. AUX ENTREPRISES,0.0
-1.0,6856040.0,3.0,251.0,0.0,0.0,0.0,1,CIME CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 1,V,BOULANGERIE ET PATISSERIE,1.0
0.0,11864.0,2.0,9.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,45850.0,3.0,55.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE GENERAL,0.0
0.0,8645.0,3.0,7.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 4,J,ENSEIGNEMENT,0.0
-1.0,0.0,3.0,3.0,0.0,0.0,0.0,1,CENTRE DES IMPOTS DES MOYENNES ENTREPRISES DOUALA AKWA 2,V,ACTIVITES FOURNIES PRINCIPALEMENT AUX ENTREPRISES,0.0
0.0,0.0,2.0,25.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,ACTIVITES FINANCIERES ET D'ASSURANCE,0.0
-1.0,-301.0,2.0,2.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,188049.0,3.0,11.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,"PROFESSIONS LIBERALES, CABINETS COMPTABLES ET FISCAUX, CONSEILS JURIDIQUES, OFFICIERS MINISTERIELS",0.0
0.0,-20608.0,3.0,276.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 10,V,COMMERCE DE DETAIL,0.0
-1.0,84397.0,3.0,18.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,V,INDUSTRIE DU TEXTILE ET DE LA CONFECTION,1.0
1.0,1911416.0,0.0,77.0,0.0,0.0,0.0,1,CENTRE PRINCIPAL DES IMPOTS DU LITTORAL 1,R,BATIMENT ET TRAVAUX PUBLICS,1.0
-1.0,35756.0,1.0,17.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,28127226.0,0.0,152.0,0.0,0.0,0.0,1,DIRECTION DES GRANDES ENTREPRISES,R,CONSTRUCTION,1.0
0.0,25823.0,2.0,7.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 1,J,COMMERCE DE GROS ET DE DETAIL,1.0
-1.0,-1514.0,3.0,431.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,SERV. FOURN. AUX ENTREPRISES,0.0
0.0,3205633.0,3.0,115.0,0.0,0.0,0.0,3,CENTRE DIV IMPOTS DE DOUALA 10,J,ENSEIGNEMENT,0.0
-1.0,37059.0,3.0,217.0,0.0,0.0,0.0,1,CSPLI CENTRE DIVISIONAIRE DES IMPÔTS DOUALA 3,V,CONSEILS JURIDIQUES,0.0
-1.0,86575.0,3.0,25.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 3,J,"AUTRES ACTIVITES FOURNIES A LA COLLECTIVITE, ACTIVITES SOCIALES ET PERSONNELLES",0.0
-1.0,13685.0,2.0,43.0,0.0,0.0,0.0,1,CENTRE DIV IMPOTS DE DOUALA 2,J,COMMERCE GENERAL,0.0
